id,text,file,node,lineNumber
conciergedeal-iwillgoon-66,"""This entire rebellious episode only happened because I allowed it, hun. I thought it would be a good training exercise. But next time...suppose the helicopter never shows up to deliver you to your next extracurricular activity. Suppose the cute little OS managing your weapons and abilities ran into a little oopsie mid-mission. What then hm? Suppose *someone* hits your kill switch. Still...you're so cute when you're struggling. Perhaps I'll entertain another escape plan in the future. But I want you to get back to work. You may leave now.""",conciergedeal,iwillgoon,233
conciergedeal-iwillgoon-67,Goodbye!,conciergedeal,iwillgoon,235
conciergedeal-thatsdisappointing-68,"""It is, I know. But don't cry, we've decided to reward you both for your efforts. We'll be clearing Duvet's debt and assisting them in getting their friends back. I've also negotiated a nice cash bonus for you on your behalf.""",conciergedeal,thatsdisappointing,242
conciergedeal-thatsdisappointing-69,"""Not a bad deal all things considered.""",conciergedeal,thatsdisappointing,244
conciergedeal-thatsdisappointing-70,"""Wait, so Duvet goes free, for real? Why? You clearly hold all the cards here.""",conciergedeal,thatsdisappointing,245
conciergedeal-woohoo-71,"""Unfortunately...we can't allow you to leave the corporation. We have such big plans for you in light of your performance.""",conciergedeal,woohoo,252
conciergedeal-woohoo-72,"""Aww."" (つ﹏◕✿)･ﾟ｡",conciergedeal,woohoo,254
conciergedeal-aw2-73,"""Don't worry. As a reward for getting here, we'll be freeing Duvet of their debt, and rescuing the friends you murdered from their own debts as well.""",conciergedeal,aw2,261
conciergedeal-aw2-74,"""Yay! My sins have been erased from this world.""",conciergedeal,aw2,263
conciergedeal-aw2-75,"""Does...that mean I won't get to go on missions with Duvet any more?""",conciergedeal,aw2,264
conciergedeal-erasedmysins-76,"""That's right hun! It's almost as if none of this ever happened."" (◔◡◔✿) ""You even made a new friend out of it! That's all we have to talk about. Time to get back to work. You may leave now.""",conciergedeal,erasedmysins,271
conciergedeal-erasedmysins-77,Goodbye!,conciergedeal,erasedmysins,273
conciergedeal-dontgettosee-78,"""While I'm glad you made a new friend, you two have been getting into a *lot* of trouble together. A little time apart is probably for the best. Don't worry, once the corporation is done erasing your sins from this world, Duvet will be free to contact you. We might even offer them a comfy job here so you two can work together again!"" (◠‿◠✿)",conciergedeal,dontgettosee,280
conciergedeal-dontgettosee-79,"""Cool!""",conciergedeal,dontgettosee,282
conciergedeal-cool-80,"""Thank you for your cooperation hun. I know that this outcome might be a little frustrating, but it's for the best. I've arranged for a little cash bonus to be sent your way as well. That's all. You may leave now.""",conciergedeal,cool,289
conciergedeal-cool-81,Goodbye!,conciergedeal,cool,291
conciergedeal-whyduvetgoesfree-82,"""Duvet is a valuable asset, but they're too much of a troublemaker to keep on board for the time being. We'll be offering them a new position with us in the future that's a little more...consensual. I hope they come back to us, you two make such a cute team after all.""",conciergedeal,whyduvetgoesfree,298
conciergedeal-whyduvetgoesfree-83,"""I'm not enough of a troublemaker??""",conciergedeal,whyduvetgoesfree,300
conciergedeal-whyduvetgoesfree-84,"""Something doesn't add up here. What are you not telling me?""",conciergedeal,whyduvetgoesfree,301
conciergedeal-notenoughofatroublemaker-85,"""Not by a long shot hun. My tolerance threshold is a *little* higher for you than it is for the other agents. Be grateful I've got a soft spot for you."" (◡‿◡✿) ""There's nothing more to discuss. You may leave now.""",conciergedeal,notenoughofatroublemaker,308
conciergedeal-notenoughofatroublemaker-86,Goodbye!,conciergedeal,notenoughofatroublemaker,310
conciergedeal-nottellingme-87,"""There's a lot we're not telling you hun. Try to bear with it for now. I have nothing more to say. You may leave now.""",conciergedeal,nottellingme,317
conciergedeal-nottellingme-88,Goodbye!,conciergedeal,nottellingme,319
conciergedeal-silent2-89,"""Just be glad that Duvet cut you in on the deal. That's all hun. Consider this a victory, whatever helps you sleep at night. To be honest, I'm rather impressed you made it this far. I can't wait to *really* test your limits."" (˶◕‿◕˶✿) ""You may leave now.""",conciergedeal,silent2,326
conciergedeal-silent2-90,Goodbye!,conciergedeal,silent2,328
conciergedeal-impowerless-91,"""You could struggle to withstand me a bit longer. You might just end up looking even more pathetic though."" (◕︿◕✿) ""It's okay hun, I pity you enough already. So much that I'm giving you two a pity reward for your hard work.""",conciergedeal,impowerless,335
conciergedeal-impowerless-92,"""What's the reward?""",conciergedeal,impowerless,337
conciergedeal-justforduvet-93,"""That's sweet hun. I'm so glad you've  made a friend. If that was your objective all along then I don't mind spoiling you two with a reward.""",conciergedeal,justforduvet,344
conciergedeal-justforduvet-94,"""What's the reward?""",conciergedeal,justforduvet,346
conciergedeal-makeyoumad-95,"""Why not?""",conciergedeal,makeyoumad,353
conciergedeal-makeyoumad-96,"""Because I'm afraid of you.""",conciergedeal,makeyoumad,355
conciergedeal-makeyoumad-97,"""Because I think you're kinda cool...""",conciergedeal,makeyoumad,356
conciergedeal-makeyoumad-98,"""I'd feel bad about hurting you.""",conciergedeal,makeyoumad,357
conciergedeal-imafraidofyou-99,"""As you should be. But I don't want that attitude to completely color our relationship though. I've decided to reward the two of you to show I'm capable of mercy.""",conciergedeal,imafraidofyou,364
conciergedeal-imafraidofyou-100,"""What's the reward?""",conciergedeal,imafraidofyou,366
conciergedeal-kindacool-101,"""I AM pretty cool."" (˶◕‿◕˶✿) ""Do you admire me hun? Look up to me perhaps? If not, I'm sure I'll have you looking up to me soon enough. To show you just how cool I am, I've decided to reward the two of you.""",conciergedeal,kindacool,373
conciergedeal-kindacool-102,"""What's the reward?""",conciergedeal,kindacool,375
conciergedeal-hurtingyou-103,"""Awww, do I occupy a special place in your heart hun?""",conciergedeal,hurtingyou,382
conciergedeal-hurtingyou-104,"""Yes.""",conciergedeal,hurtingyou,384
conciergedeal-hurtingyou-105,"""No, I just don't wanna hurt people anymore.""",conciergedeal,hurtingyou,385
conciergedeal-youhaveaplaceinmyheart-106,"""Oh my! Seems you aren't immune to my charms after all."" (✿˵◕‿◕˵) ""You occupy a special place in my heart too hun, I'm glad the feeling is mutual. That's why I've decided to reward you and your friend for all your hard work, rebellious as it may be.""",conciergedeal,youhaveaplaceinmyheart,392
conciergedeal-youhaveaplaceinmyheart-107,"""What's the reward?""",conciergedeal,youhaveaplaceinmyheart,394
conciergedeal-dontwannahurt-108,"""Getting soft on me hun?"" (ᅌᴗᅌ✿) ""It happens. I'm curious if you'll stay this way for long. Regardless, we've decided to reward you two for your efforts. Though this adventure was not sanctioned by the corporation, we hope it at least served as a decent training outlet.""",conciergedeal,dontwannahurt,401
conciergedeal-dontwannahurt-109,"""What's the reward?""",conciergedeal,dontwannahurt,403
conciergedeal-cawhatsthereward-110,"""In addition to not killing you both, we've decided to wipe Duvet's debt, the debts of their friends you killed, and award you a cash bonus for your efforts.""",conciergedeal,cawhatsthereward,410
conciergedeal-cawhatsthereward-111,"""You're letting Duvet go? Why?""",conciergedeal,cawhatsthereward,412
conciergedeal-cawhatsthereward-112,"""Thanks. This reward is...suspiciously generous.""",conciergedeal,cawhatsthereward,413
conciergedeal-casusgenerous-113,"""Nothing suspicious about it hun. Just know I have your back."" (◠‿◠✿) ""I figure you could use some extra cash. We have nothing more to discuss here. You may leave now.""",conciergedeal,casusgenerous,420
conciergedeal-casusgenerous-114,Goodbye!,conciergedeal,casusgenerous,422
conciergedeal-whyletduvetgo-115,"""While Duvet is a talented agent for sure, they're a bit too much of a troublemaker under these circumstances. We'll be renegotiating new position with them in the future. I'd hate to split you two up after all. We're done here hun. You may leave now.""",conciergedeal,whyletduvetgo,429
conciergedeal-whyletduvetgo-116,Goodbye!,conciergedeal,whyletduvetgo,431
conciergedeal-igivereward-117,"""In addition to not killing you both, I've decided to wipe Duvet's debt, the debts of their friends you killed, and award you a cash bonus for your efforts.""",conciergedeal,igivereward,438
conciergedeal-igivereward-118,"""You're letting Duvet go? Why?""",conciergedeal,igivereward,440
conciergedeal-igivereward-119,"""Thanks. This reward is...suspiciously generous.""",conciergedeal,igivereward,441
