id,text,file,node,lineNumber
showerdaemonfix-sdlayit-33,"""I understand what you're getting at."" (Lie)",showerdaemonfix,sdlayit,115
showerdaemonfix-sdlayit-34,"""I understand what you're getting at.""",showerdaemonfix,sdlayit,116
showerdaemonfix-sddontwant-35,"""Really? Suit yourself. If you'll excuse me I have to finish rinsing off. I'll be gone by the time you make it back from you next mission.""",showerdaemonfix,sddontwant,123
showerdaemonfix-sddontwant-36,Goodbye!,showerdaemonfix,sddontwant,125
showerdaemonfix-pbargein-37,"""Privacy? Have you seen how many monitored devices this apartment has? As for barging in well...just hold on to that thought. Look I don't mean to disrupt your peace here. I came to offer knowledge, forbidden knowledge. Would you like to hear?""",showerdaemonfix,pbargein,132
showerdaemonfix-pbargein-38,"""Might as well tell me.""",showerdaemonfix,pbargein,134
showerdaemonfix-pbargein-39,"""Nope. I got enough problems already. Keep your mouth shut.""",showerdaemonfix,pbargein,135
showerdaemonfix-pleave-40,"""I'll let myself out before you make it back from your next mission. Would you care to hear some forbidden knowledge before I leave?""",showerdaemonfix,pleave,142
showerdaemonfix-pleave-41,"""I'll bite.""",showerdaemonfix,pleave,144
showerdaemonfix-pleave-42,"""No!""",showerdaemonfix,pleave,145
showerdaemonfix-sdyoucanstay-43,"""Awwww well thank you! Its not every day I get an invitation to stay. Sorry to disappoint you but I wasn't planning on sticking around. I did want to offer you something before I left though, a little bit of *forbidden* knowledge.""",showerdaemonfix,sdyoucanstay,152
showerdaemonfix-sdyoucanstay-44,"""Forbidden knowledge? Sounds spicy. Please tell me.""",showerdaemonfix,sdyoucanstay,154
showerdaemonfix-sdyoucanstay-45,"""I'd rather not hear it. Forbidden knowledge sounds dangerous to know.""",showerdaemonfix,sdyoucanstay,155
showerdaemonfix-sddontsee-46,"""Perhaps you need more of it to see the whole picture. Seek out other Daemons. They'll happily part with forbidden knowledge of their own. Now if you'll excuse me, I have some rinsing off to do.""",showerdaemonfix,sddontsee,162
showerdaemonfix-sddontsee-47,Goodbye!,showerdaemonfix,sddontsee,164
showerdaemonfix-sdunderstandlie-48,"""You do. You truly do. You should get back to work. That debt won't pay off itself. Say hello to any other Daemons you meet. I'll be gone by the time you make it back.""",showerdaemonfix,sdunderstandlie,171
showerdaemonfix-sdunderstandlie-49,Goodbye!,showerdaemonfix,sdunderstandlie,173
showerdaemonfix-sdunderstand-50,"""You might think you do, but I don't think you can see the whole picture just from what I've told you. Seek out other Daemons, they'll fill you in further. Now if you'll excuse me, I have a shower to finish. I'll be gone once you return from your next mission.""",showerdaemonfix,sdunderstand,180
showerdaemonfix-sdunderstand-51,Goodbye!,showerdaemonfix,sdunderstand,182
