id,text,file,node,lineNumber
thejungleconvofinal-jno-94,"$toldjungleleave ""That's a shame. You would have been invaluable to our cause. In that case just return to the elevator behind you. We have freed you from your service to the corporation.""",thejungleconvofinal,jno,290
thejungleconvofinal-jno-95,Goodbye!,thejungleconvofinal,jno,292
thejungleconvofinal-jstealcontrol-96,"""I understand your concern. I lead because I know the postmodern jungle better than anyone. But we have rules here. I am only the leader only as long as the other members place their support with me. I have no interest in becoming a dictator. A single individual cannot direct the course of history to their liking. Our objective is humble by comparison, and even it will require a diverse collection of perspectives. That is why we all have a say.”",thejungleconvofinal,jstealcontrol,306
thejungleconvofinal-jstealcontrol-97,"""Who gets to join the organization?""",thejungleconvofinal,jstealcontrol,308
thejungleconvofinal-jwhogetstojoin-98,"""Anyone with skill is welcome. Not just practitioners of business like myself, and not only masters of the battlefield like you. We will invite the experts, the scientists,  the programmers, the scholars. We will invite the musicians, the chefs, the artists and poets who still remain. We will invite the craftspeople, the service workers, the janitors, and the pencil pushers. We will need all of them to complete our mission.""",thejungleconvofinal,jwhogetstojoin,315
thejungleconvofinal-jwhogetstojoin-99,"""What about those without skill?",thejungleconvofinal,jwhogetstojoin,317
thejungleconvofinal-jwhogetstojoin-100,"""Is skill the only thing that matters? You’ll end up inviting some crooks.""",thejungleconvofinal,jwhogetstojoin,318
thejungleconvofinal-jwithoutskill-101,"""You mean the people like you? When you first arrived here? A field agent who could barely hit a stationary target in front of them? The structures of this world do a fantastic job at refining people into weapons and other tools of the system. We targeted this corporation because it held the infrastructure to transform anyone into an agent for our cause. Even without full control, we could begin recruiting here.""",thejungleconvofinal,jwithoutskill,325
thejungleconvofinal-jwithoutskill-102,"""I never chose to be a field agent.""",thejungleconvofinal,jwithoutskill,327
thejungleconvofinal-jwithoutskill-103,"""Can everyone reach our level?""",thejungleconvofinal,jwithoutskill,328
thejungleconvofinal-jfieldagent-104,"""Then become something new. Join us and train beneath the experts in our movement. Become an accountant, a hacker, a rock and roll star. Become them all if you want. But don't discount the knowledge you've gained. The skills of an agent are best learned by everyone, it's difficult to take care of yourself in this world without them.""",thejungleconvofinal,jfieldagent,335
thejungleconvofinal-jfieldagent-105,"""I think it's time I made my decision.""",thejungleconvofinal,jfieldagent,337
thejungleconvofinal-jourlevel-106,"""I believe everyone can. Not everyone will have a talent for all of it. But given the resources we have today, we can all become masters of something.""",thejungleconvofinal,jourlevel,344
thejungleconvofinal-jourlevel-107,"""I think it's time I made my decision.""",thejungleconvofinal,jourlevel,346
thejungleconvofinal-jvillains-108,"""Many of our members have...questionable proclivities. But we need their expertise, and villains often bring unique and valuable perspectives. Infiltrating this corporation and establishing a foothold was a monumental undertaking that would not have been possible without everyone involved. What comes next will be even harder. We need all the help we can get.""",thejungleconvofinal,jvillains,353
thejungleconvofinal-jvillains-109,"""Ur gonna let a bunch of evil masterminds take over the world. I don't see this ending well.""",thejungleconvofinal,jvillains,355
thejungleconvofinal-jvillains-110,"""I have concerns about this group's cohesion.""",thejungleconvofinal,jvillains,356
thejungleconvofinal-jvillains-111,"""I suppose I'm not completely innocent either.""",thejungleconvofinal,jvillains,357
thejungleconvofinal-jvillains-112,"""Why are things going to get harder?""",thejungleconvofinal,jvillains,358
thejungleconvofinal-jcohesion-113,"""We've made it this far, with only one exception. It's no secret that you're a bit of a replacement hire. Despite all our differences, we're united by a common goal. I believe that will be enough to carry us through.""",thejungleconvofinal,jcohesion,365
thejungleconvofinal-jcohesion-114,"""I think it's time I made my decision.""",thejungleconvofinal,jcohesion,367
thejungleconvofinal-jnotinnocenteither-115,"""It's very hard to be a good person these days. That's part of what I’m trying to change.""",thejungleconvofinal,jnotinnocenteither,374
thejungleconvofinal-jnotinnocenteither-116,"""I think it's time I made my decision.""",thejungleconvofinal,jnotinnocenteither,376
thejungleconvofinal-jhistoryend-117,"""The end of history is an old theory, an infinite era where humanity persists, without any major changes to the status quo. Things have been this way for a long, long time. The only chapter of human history lasting longer was our earliest unrecorded period, the time leading up to the first civilizations of Mesopotamia.""",thejungleconvofinal,jhistoryend,383
thejungleconvofinal-jhistoryend-118,"""Sounds like we've reached the end of history already.""",thejungleconvofinal,jhistoryend,385
thejungleconvofinal-jhistoryend-119,"""When it's been so long, is there really any hope of changing things?""",thejungleconvofinal,jhistoryend,386
thejungleconvofinal-jhopeofchange-120,"""I don't think it's too late. Life in this era also has more in common with the pre-civilization time period than any other. We are unorganized. governed only by the material world. We live among corporations and contracts as early peoples lived among the trees and the weather patterns. We rose from humble beginnings before. We can rise again.""",thejungleconvofinal,jhopeofchange,393
thejungleconvofinal-jhopeofchange-121,"""From what I've seen, there's no coming back from this.""",thejungleconvofinal,jhopeofchange,395
thejungleconvofinal-jhopeofchange-122,"""Would it be so bad keeping things the way they are?""",thejungleconvofinal,jhopeofchange,396
thejungleconvofinal-jhopeofchange-123,"""I'm in. Let's do this.""",thejungleconvofinal,jhopeofchange,397
thejungleconvofinal-jnocomingback-124,"""The things you saw should indicate we *must* come back from this. Desolation. Emptiness. Millions of miles of empty urban simulacra. Fixing things will not be easy, but we can succeed with the help of skilled individuals like yourself.""",thejungleconvofinal,jnocomingback,404
thejungleconvofinal-jnocomingback-125,"""I think it's time I made my decision.""",thejungleconvofinal,jnocomingback,406
thejungleconvofinal-jwhynotkeepthings-126,"""Oh my, do the horrors appeal to you in some twisted way? I was once seduced by the current state of nature too. With no *true* authority to stop you, a talented person like yourself could surely carve out a space and indulge in every pleasure made possible by the technological magic surrounding us. But others are not so lucky. Not everyone has a benevolent organization waiting to lift them up. Not everyone pays off their debt. Leaving things this way and squandering your power to change them is a selfish act.""",thejungleconvofinal,jwhynotkeepthings,413
thejungleconvofinal-jwhynotkeepthings-127,"""I think it's time I made my decision.""",thejungleconvofinal,jwhynotkeepthings,415
thejungleconvofinal-jbuckstopssomewhere-128,"""We have searched. There is no end, no grand puppetmaster. The ownership of corporations is splintered and divided among other corporations. Once in a blue moon, a tiny piece appears in the hands of an individual. But an individual fragment is useless on its own.""",thejungleconvofinal,jbuckstopssomewhere,422
thejungleconvofinal-jbuckstopssomewhere-129,"""What if someone collected all the pieces?""",thejungleconvofinal,jbuckstopssomewhere,424
thejungleconvofinal-jbeingaparasite-130,"""It’s an exciting lifestyle. Few are capable of maintaining it. You must first recognize that the great powers have no legitimacy, especially now that no one is there to control them. Many of us in the organization lived this way on our own for a time. But I weep thinking that this is all we can hope to amount to. Someone must return the reins of history to humanity.""",thejungleconvofinal,jbeingaparasite,431
thejungleconvofinal-jbeingaparasite-131,"""I'm guessing that's where you come in?""",thejungleconvofinal,jbeingaparasite,433
thejungleconvofinal-jcushyjob-132,"""Have you enjoyed your time here then? I suppose field agents don't have it 'cushy' as you describe. I had a cushy job once. Not field work, it involved numbers, paperwork, that sort of thing. But like you I was extremely capable. I was always comfortable, but the work was empty. I was alienated from its purpose, because there was no purpose beyond the unknowable machinations or corporations endlessly acquiring one another. We can no longer settle for this. Things must change so humanity can move forward.""",thejungleconvofinal,jcushyjob,440
thejungleconvofinal-jcushyjob-133,"""I'm guessing that's where you come in?""",thejungleconvofinal,jcushyjob,442
thejungleconvofinal-jallthepieces-134,"""All the pieces? You only need a simple majority. After which you would control the corporation and all its assets. The task would be near impossible, but it's the only way to meaningfully gain back control.""",thejungleconvofinal,jallthepieces,449
thejungleconvofinal-jallthepieces-135,"""I'm guessing that's what you're trying to do?""",thejungleconvofinal,jallthepieces,451
thejungleconvofinal-jpeopledontmatter-136,"""People are all that will ever matter. But our creations became apathetic to us. Corporations lost interest in dealing with people, and now only deal with each other.""",thejungleconvofinal,jpeopledontmatter,458
thejungleconvofinal-jpeopledontmatter-137,"""If corporations lost interest in us, what are we doing here?""",thejungleconvofinal,jpeopledontmatter,460
thejungleconvofinal-jwhatdoinghere-138,"""Forgive me. Corporations didn't lose interest in us as employees, or tools, or products. They lost interest in us as customers, and as masters.""",thejungleconvofinal,jwhatdoinghere,467
thejungleconvofinal-jwhatdoinghere-139,"""Why is that a problem tho?""",thejungleconvofinal,jwhatdoinghere,469
thejungleconvofinal-jwhatdoinghere-140,"""Can we get them interested in us again? Like...maybe talk to them or something.""",thejungleconvofinal,jwhatdoinghere,470
thejungleconvofinal-jwhyproblemignoreus-141,"""Because the emergent phenomena that follows produces an absurd outcome. What appears for sale on store shelves when human customers are no longer a factor?""",thejungleconvofinal,jwhyproblemignoreus,477
thejungleconvofinal-jwhyproblemignoreus-142,"""Humans.""",thejungleconvofinal,jwhyproblemignoreus,479
thejungleconvofinal-jwhyproblemignoreus-143,"""Nothing.""",thejungleconvofinal,jwhyproblemignoreus,480
thejungleconvofinal-jwhyproblemignoreus-144,"""Just...random weird stuff probably.""",thejungleconvofinal,jwhyproblemignoreus,481
thejungleconvofinal-jtalkorsomething-145,"""You're mistaken. A corporation isn't a person. It doesn't have feelings, or a consciousness, and there’s no one at the top to direct them for the betterment of others. They are just things, governed by increasingly complex rule sets. That's why hostile actions are necessary to overtake them at this point.""",thejungleconvofinal,jtalkorsomething,488
thejungleconvofinal-jtalkorsomething-146,"""I'm guessing that's where you come in?""",thejungleconvofinal,jtalkorsomething,490
thejungleconvofinal-jhumans-147,"""That is one item you'll find. Humans are capable of performing millions of tasks, and are widely desirable as a result. But there's more for sale than humans.""",thejungleconvofinal,jhumans,497
thejungleconvofinal-jhumans-148,"""What else?""",thejungleconvofinal,jhumans,499
thejungleconvofinal-jrandomcrap-149,"""You're correct in a way, though 'universal' may be a better word than random. Everything seems to appear..""",thejungleconvofinal,jrandomcrap,506
thejungleconvofinal-jrandomcrap-150,"""Everything like everything everything?""",thejungleconvofinal,jrandomcrap,508
thejungleconvofinal-jnothing-151,"""Bzzzzzt. Seems like the right answer but it's really the opposite.""",thejungleconvofinal,jnothing,515
thejungleconvofinal-jnothing-152,"""Everything appears?""",thejungleconvofinal,jnothing,517
thejungleconvofinal-jwhatforsale-153,"""Every product imaginable and many that are not. Raw materials, cheeseburgers, atom bombs, shambling monstrosities. It all serves an unknowable purpose to some corporation somewhere.""",thejungleconvofinal,jwhatforsale,524
thejungleconvofinal-jwhatforsale-154,"""At least you can get whatever you want!""",thejungleconvofinal,jwhatforsale,526
thejungleconvofinal-jwhatforsale-155,"""Wait, why would a corporation buy cheeseburgers from another corporation?""",thejungleconvofinal,jwhatforsale,527
thejungleconvofinal-jgetwhateverwant-156,"""The lack of scarcity is both a blessing and a curse. Individuals are all too content to serve as slaves, or scavenge for what they need as renegades. For anything to change, we must rise up to explicitly challenge the system.""",thejungleconvofinal,jgetwhateverwant,534
thejungleconvofinal-jgetwhateverwant-157,"""I'm guessing that's where you come in?""",thejungleconvofinal,jgetwhateverwant,536
thejungleconvofinal-jwhycheeseburgers-158,"""Some reasons we can understand. A corporation employs people, those people need to eat. But other reasons are seemingly circular, or beyond our understanding. Picture a corporation that sells cheeseburgers to another corporation, one that removes the cheese and passes them along to another corporation as hamburgers. Products are endlessly constructed and deconstructed without end.""",thejungleconvofinal,jwhycheeseburgers,543
thejungleconvofinal-jwhycheeseburgers-159,"""Why cheeseburgers tho?""",thejungleconvofinal,jwhycheeseburgers,545
thejungleconvofinal-jwhycheeseburgers-160,"""Could this market be speculative in some way?""",thejungleconvofinal,jwhycheeseburgers,546
thejungleconvofinal-jwhycheesetho-161,"""Shadows of the old world. A nutrient rich sludge would be more efficient, but old ideas have a way of lingering in new forms. Corporations themselves are almost unrecognizable upon close inspection. If humanity is to have a future, someone must correct their apathy.""",thejungleconvofinal,jwhycheesetho,553
thejungleconvofinal-jwhycheesetho-162,"""I'm guessing that's where you come in?""",thejungleconvofinal,jwhycheesetho,555
thejungleconvofinal-jspeculative-163,"""Speculation exists, but it does not explain these behaviors. Corporations aren't switching from cheeseburgers one day to hamburgers another day. These products might be reliably manufactured for hundreds of years. The absurdity is remarkably stable. Left in its current state, very little about the world will change on its own. That's why someone needs to rise up and make the change themselves.""",thejungleconvofinal,jspeculative,562
thejungleconvofinal-jspeculative-164,"""I'm guessing that's where you come in?""",thejungleconvofinal,jspeculative,564
thejungleconvofinal-jnotpayingattention-165,"""I wasn't expecting you to have the answer. Can you guess why?""",thejungleconvofinal,jnotpayingattention,571
thejungleconvofinal-jnotpayingattention-166,"""Because it has no name?""",thejungleconvofinal,jnotpayingattention,573
thejungleconvofinal-jnotpayingattention-167,"""Because the name is kept secret?""",thejungleconvofinal,jnotpayingattention,574
thejungleconvofinal-jnotpayingattention-168,"""Because the name is too long to memorize?""",thejungleconvofinal,jnotpayingattention,575
thejungleconvofinal-jnotpayingattention-169,"""I really have no idea.""",thejungleconvofinal,jnotpayingattention,576
thejungleconvofinal-jwhyharder-170,"""The world is a pit of snakes, consuming one another, consuming themselves. Once we take control of this facility and its parent corporation, we will have to maintain control of it against an onslaught of hostile takeover attempts. This is why we need all the help we can get, regardless of character.""",thejungleconvofinal,jwhyharder,583
thejungleconvofinal-jwhyharder-171,"""I think it's time I made my decision.""",thejungleconvofinal,jwhyharder,585
thejungleconvofinal-jshortername-172,"""We can come up with all the nicknames we want, but they would hold no power. The unfathomable resources cycling through the economy would not respect those names. Due to a great tragedy, the names that matter are now so complex that no one can grasp them.""",thejungleconvofinal,jshortername,592
thejungleconvofinal-jshortername-173,"""A tragedy?""",thejungleconvofinal,jshortername,594
thejungleconvofinal-jwhynamesolong-174,"""These names contain a great deal of encoded information, describing assets, industry, size, history. They're written for other corporations to read, not people.""",thejungleconvofinal,jwhynamesolong,601
thejungleconvofinal-jwhynamesolong-175,"""Isn’t it important that people can read them too?""",thejungleconvofinal,jwhynamesolong,603
thejungleconvofinal-jwhywantme-176,"""Because you're an incredible field agent! One of my associates came by my office and told me all about you. Now you're telling me we can send this agent in, alone, against a compound full of similarly equipped hostiles, and they'll just do the job themselves??? That's ridiculous! Normally we'd have to send in a team, with air support, compromise the enemy network ahead of time. Nope, we send you in and the job is as good as done. It takes you a few tries but that’s barely even a downside.""",thejungleconvofinal,jwhywantme,610
thejungleconvofinal-jwhywantme-177,"""Glad to hear my services are appreciated.""",thejungleconvofinal,jwhywantme,612
thejungleconvofinal-jwhywantme-178,"""Hey! Why don't I get any help like that!""",thejungleconvofinal,jwhywantme,613
thejungleconvofinal-jusedme-179,"""Yes, but without us here, you would have been reduced to an instrument of the corporation. I hope there are no hard feelings. We did it partly for your sake, someone like you needs an extra helping hand.""",thejungleconvofinal,jusedme,620
thejungleconvofinal-jusedme-180,"""Why do I need extra help?""",thejungleconvofinal,jusedme,622
thejungleconvofinal-jappreciated-181,"""You have no idea. The flexibility of an agent like you is extremely valuable. But we gotta catch you up to speed first. You're in a unique position.""",thejungleconvofinal,jappreciated,629
thejungleconvofinal-jappreciated-182,"""How so?""",thejungleconvofinal,jappreciated,631
thejungleconvofinal-jhelplikethat-183,"""We could incorporate you into more conventional operations. Shame to ignore such talent though, I hope you have at least some pride in it. Regardless, gotta catch you up to speed first. You're in a unique position.""",thejungleconvofinal,jhelplikethat,638
thejungleconvofinal-jhelplikethat-184,"""How so?""",thejungleconvofinal,jhelplikethat,640
thejungleconvofinal-jhandcontrolover-185,"""History has had its tyrants and monsters, but none could stop the flow of progress. Tyrants die. Regimes crumble. Their cruelty can only linger for so long after that. Every atrocity in human history has been little more than a bump in the road when looking at the grand scheme of things. So long as humans are in control, conditions will improve.""",thejungleconvofinal,jhandcontrolover,647
thejungleconvofinal-jhandcontrolover-186,"""If you let your crew have their way, people could look back on this era with nostalgia. They might even try to return to it.""",thejungleconvofinal,jhandcontrolover,650
thejungleconvofinal-jhandcontrolover-187,"""The victims did not see these atrocities as a bump in the road. You're ignorant.""",thejungleconvofinal,jhandcontrolover,651
thejungleconvofinal-jhandcontrolover-188,"""You seem optimistic about the flow of history given where we ended up.""",thejungleconvofinal,jhandcontrolover,652
thejungleconvofinal-jhtrytoreturn-189,"""People can't return themselves to this era because this era is defined by its apathy towards the wills of people. They may look back with nostalgia, but someday after that, people will know we did what was necessary, no matter the consequences. We shouldn't speak of this as a foregone conclusion. Should our organization succeed, there will likely be a war to decide the next fleeting step in human history. If you care about influencing the outcome, then joining our organization will put you in the best possible position to make a difference.""",thejungleconvofinal,jhtrytoreturn,659
thejungleconvofinal-jhtrytoreturn-190,"""I think it's time I made my decision.""",thejungleconvofinal,jhtrytoreturn,661
thejungleconvofinal-jvictims-191,"""And the people alive today see *this* situation as *anything* but a bump in the road. We're on an entirely new road now, traveling in circles, going nowhere. People are suffering. Enslaved to machines and structures just like people in the old world were. Only now there's no hope of change, not unless we collect every monster left out there and burn this limbo to the ground.""",thejungleconvofinal,jvictims,668
