id,text,file,node,lineNumber
NoHand-tcmeetthehand-83,Goodbye!,NoHand,tcmeetthehand,285
NoHand-tcmeetthehand-84,"""Wait uh...I actually had some questions.""",NoHand,tcmeetthehand,286
NoHand-tcdebtimpossible-85,"""Oh the debt? Don't stress too much about that. The longer you work with us the more money you'll pull in. It's mathematically inevitable that you'll pay off your debt here. Speaking of making more money, I wanted to run something by you.""",NoHand,tcdebtimpossible,293
NoHand-tcdebtimpossible-86,"""What is it?""",NoHand,tcdebtimpossible,295
NoHand-tctoohard-87,"""Our work here is hard, there's no denying that. You should try switching up your style a bit hun. I do lot of hacking in my work personally, maybe you could experiment more with that? It's also possible you're underusing your abilities, lots of agents have that issue. Speaking of switching things up, I wanted to run something by you.""",NoHand,tctoohard,302
NoHand-tctoohard-88,"""What is it?""",NoHand,tctoohard,304
NoHand-tclostandconfused-89,"""Don't worry yourself with what's happening here. We want to keep our agents alienated from the bigger picture so they can focus on their work. You're taking missions from us to pay off your debt, that's all that matters right now. Speaking of missions, I wanted to run something by you.""",NoHand,tclostandconfused,311
NoHand-tclostandconfused-90,"""What is it?""",NoHand,tclostandconfused,313
NoHand-tcthepoint-91,"""Eh...sorry to disappoint you hun. There's nothing more to this. You're just a cog in the machine, taking care of some data recovery tasks to keep the corporation running a *little* more smoothly. I have to go now, keep things running smoothly on my end. keep up the good work.""",NoHand,tcthepoint,320
NoHand-tcthepoint-92,Goodbye!,NoHand,tcthepoint,322
NoHand-tcwhyconcierge-93,"""Sweaty...'The Concierge' is just my codename. I occupy many *roles* here at the company in addition to my work at the front desk. Speaking of which, I need to attend to my duties. Keep up the good work hun.""",NoHand,tcwhyconcierge,329
NoHand-tcwhyconcierge-94,Goodbye!,NoHand,tcwhyconcierge,331
