id,text,file,node,lineNumber
duvethelipad-pwellenough-71,"""Well we just met...maybe we could get to know each other while we work? Sure you don't wanna join me?""",duvethelipad,pwellenough,223
duvethelipad-pwellenough-72,"""I changed my mind. I'm in. Let's escape together.""",duvethelipad,pwellenough,225
duvethelipad-pwellenough-73,"""I don't want to join you.""",duvethelipad,pwellenough,226
duvethelipad-pplan-74,"""Well...it's a two person job. I can't do it myself and I don't have any contacts here. Sure you don't wanna join me?""",duvethelipad,pplan,233
duvethelipad-pplan-75,"""I changed my mind. I'm in. Let's escape together.""",duvethelipad,pplan,235
duvethelipad-pplan-76,"""I don't want to join you.""",duvethelipad,pplan,236
duvethelipad-psus-77,"""Such a shame, we could have done a lot together. You strike me as very...perceptive. Time we part ways, you have a mission right?""",duvethelipad,psus,243
duvethelipad-psus-78,Goodbye!,duvethelipad,psus,245
duvethelipad-pnofriend-79,"""I get it, you're not quick to trust others. Very wise. I'll find someone else to help me. Good luck on your mission.""",duvethelipad,pnofriend,252
duvethelipad-pnofriend-80,Goodbye!,duvethelipad,pnofriend,254
